name,from_team,team,player_id,note
Chris Rearick,Tampa Bay Rays,San Diego Padres,595371,Tampa Bay Rays traded LHP Chris Rearick to San Diego Padres for 2B Vince Belnome.
Vince Belnome,San Diego Padres,Tampa Bay Rays,572714,Tampa Bay Rays traded LHP Chris Rearick to San Diego Padres for 2B Vince Belnome.
John Buck,Toronto Blue Jays,New York Mets,407833,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
Mike Nickeas,New York Mets,Toronto Blue Jays,435081,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
Josh Thole,New York Mets,Toronto Blue Jays,489365,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
R.A. Dickey,New York Mets,Toronto Blue Jays,285079,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
Wuilmer Becerra,Toronto Blue Jays,New York Mets,610141,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
Noah Syndergaard,Toronto Blue Jays,New York Mets,592789,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
Travis d'Arnaud,Toronto Blue Jays,New York Mets,518595,"New York Mets traded C Josh Thole, C Mike Nickeas and RHP R.A. Dickey to Toronto Blue Jays for C John Buck, RHP Noah Syndergaard, C Travis d'Arnaud and OF Wuilmer Becerra."
Collin Cowgill,Oakland Athletics,New York Mets,518577,Oakland Athletics traded CF Collin Cowgill to New York Mets for 3B Jefry Marte.
Jefry Marte,New York Mets,Oakland Athletics,527043,Oakland Athletics traded CF Collin Cowgill to New York Mets for 3B Jefry Marte.
Kendrys Morales,Los Angeles Angels,Seattle Mariners,434778,Los Angeles Angels traded 1B Kendrys Morales to Seattle Mariners for LHP Jason Vargas.
Rob Rasmussen,Houston Astros,Los Angeles Dodgers,519169,Los Angeles Dodgers traded RHP John Ely to Houston Astros for LHP Rob Rasmussen.
Jason Vargas,Seattle Mariners,Los Angeles Angels,450306,Los Angeles Angels traded 1B Kendrys Morales to Seattle Mariners for LHP Jason Vargas.
John Ely,Los Angeles Dodgers,Houston Astros,518655,Los Angeles Dodgers traded RHP John Ely to Houston Astros for LHP Rob Rasmussen.
Stolmy Pimentel,Boston Red Sox,Pittsburgh Pirates,516935,"Pittsburgh Pirates traded RHP Joel Hanrahan and 2B Brock Holt to Boston Red Sox for 2B Ivan De Jesus, RHP Mark Melancon, RHP Stolmy Pimentel and LF Jerry Sands."
Brock Holt,Pittsburgh Pirates,Boston Red Sox,571788,"Pittsburgh Pirates traded RHP Joel Hanrahan and 2B Brock Holt to Boston Red Sox for 2B Ivan De Jesus, RHP Mark Melancon, RHP Stolmy Pimentel and LF Jerry Sands."
Ivan De Jesus,Boston Red Sox,Pittsburgh Pirates,474443,"Pittsburgh Pirates traded RHP Joel Hanrahan and 2B Brock Holt to Boston Red Sox for 2B Ivan De Jesus, RHP Mark Melancon, RHP Stolmy Pimentel and LF Jerry Sands."
Mark Melancon,Boston Red Sox,Pittsburgh Pirates,453343,"Pittsburgh Pirates traded RHP Joel Hanrahan and 2B Brock Holt to Boston Red Sox for 2B Ivan De Jesus, RHP Mark Melancon, RHP Stolmy Pimentel and LF Jerry Sands."
Joel Hanrahan,Pittsburgh Pirates,Boston Red Sox,430629,"Pittsburgh Pirates traded RHP Joel Hanrahan and 2B Brock Holt to Boston Red Sox for 2B Ivan De Jesus, RHP Mark Melancon, RHP Stolmy Pimentel and LF Jerry Sands."
Jerry Sands,Boston Red Sox,Pittsburgh Pirates,543742,"Pittsburgh Pirates traded RHP Joel Hanrahan and 2B Brock Holt to Boston Red Sox for 2B Ivan De Jesus, RHP Mark Melancon, RHP Stolmy Pimentel and LF Jerry Sands."
