name,from_team,team,player_id,note
Eury De La Rosa,Arizona Diamondbacks,Oakland Athletics,545001,Arizona Diamondbacks traded LHP Eury De La Rosa to Oakland Athletics for cash.
Seth Streich,Oakland Athletics,San Diego Padres,572172,Oakland Athletics traded C Derek Norris and RHP Seth Streich to San Diego Padres for RHP Jesse Hahn and RHP R.J. Alvarez.
Derek Norris,Oakland Athletics,San Diego Padres,519083,Oakland Athletics traded C Derek Norris and RHP Seth Streich to San Diego Padres for RHP Jesse Hahn and RHP R.J. Alvarez.
Jesse Hahn,San Diego Padres,Oakland Athletics,534910,Oakland Athletics traded C Derek Norris and RHP Seth Streich to San Diego Padres for RHP Jesse Hahn and RHP R.J. Alvarez.
R.J. Alvarez,San Diego Padres,Oakland Athletics,571439,Oakland Athletics traded C Derek Norris and RHP Seth Streich to San Diego Padres for RHP Jesse Hahn and RHP R.J. Alvarez.
Shawn Zarraga,Milwaukee Brewers,Los Angeles Dodgers,519452,Milwaukee Brewers traded C Shawn Zarraga to Los Angeles Dodgers for CF Matt Long and LHP Jarret Martin.
Jarret Martin,Los Angeles Dodgers,Milwaukee Brewers,543496,Milwaukee Brewers traded C Shawn Zarraga to Los Angeles Dodgers for CF Matt Long and LHP Jarret Martin.
Zach Eflin,San Diego Padres,Los Angeles Dodgers,621107,"Los Angeles Dodgers traded RF Matt Kemp, C Tim Federowicz and cash to San Diego Padres for C Yasmani Grandal, RHP Joe Wieland and RHP Zach Eflin."
Joe Wieland,San Diego Padres,Los Angeles Dodgers,543921,"Los Angeles Dodgers traded RF Matt Kemp, C Tim Federowicz and cash to San Diego Padres for C Yasmani Grandal, RHP Joe Wieland and RHP Zach Eflin."
Matt Long,Los Angeles Angels,Los Angeles Dodgers,543461,Los Angeles Angels traded CF Matt Long to Los Angeles Dodgers.
Matt Long,Los Angeles Dodgers,Milwaukee Brewers,543461,Milwaukee Brewers traded C Shawn Zarraga to Los Angeles Dodgers for CF Matt Long and LHP Jarret Martin.
Gonzalez Germen,New York Mets,New York Yankees,542674,New York Mets traded RHP Gonzalez Germen to New York Yankees for cash.
Garrett Jones,Miami Marlins,New York Yankees,434540,"Miami Marlins traded RHP Nathan Eovaldi, RF Garrett Jones and RHP Domingo German to New York Yankees for RHP David Phelps and 3B Martin Prado."
Martin Prado,New York Yankees,Miami Marlins,445988,"Miami Marlins traded RHP Nathan Eovaldi, RF Garrett Jones and RHP Domingo German to New York Yankees for RHP David Phelps and 3B Martin Prado."
Nathan Eovaldi,Miami Marlins,New York Yankees,543135,"Miami Marlins traded RHP Nathan Eovaldi, RF Garrett Jones and RHP Domingo German to New York Yankees for RHP David Phelps and 3B Martin Prado."
David Phelps,New York Yankees,Miami Marlins,475479,"Miami Marlins traded RHP Nathan Eovaldi, RF Garrett Jones and RHP Domingo German to New York Yankees for RHP David Phelps and 3B Martin Prado."
Domingo German,Miami Marlins,New York Yankees,593334,"Miami Marlins traded RHP Nathan Eovaldi, RF Garrett Jones and RHP Domingo German to New York Yankees for RHP David Phelps and 3B Martin Prado."
Wil Myers,Tampa Bay Rays,San Diego Padres,571976,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Ryan Hanigan,Tampa Bay Rays,San Diego Padres,452672,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Jose Castillo,Tampa Bay Rays,San Diego Padres,620454,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Jake Bauers,San Diego Padres,Tampa Bay Rays,641343,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Burch Smith,San Diego Padres,Tampa Bay Rays,572143,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Rene Rivera,San Diego Padres,Tampa Bay Rays,425784,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Gerardo Reyes,Tampa Bay Rays,San Diego Padres,622103,"Tampa Bay Rays traded CF Wil Myers, C Ryan Hanigan, LHP Jose Castillo and RHP Gerardo Reyes to San Diego Padres for C Rene Rivera, RHP Burch Smith and 1B Jake Bauers."
Steven Souza Jr.,Washington Nationals,Tampa Bay Rays,519306,Washington Nationals traded RF Steven Souza Jr. and LHP Travis Ott to Tampa Bay Rays.
Travis Ott,Washington Nationals,Tampa Bay Rays,643477,Washington Nationals traded RF Steven Souza Jr. and LHP Travis Ott to Tampa Bay Rays.
Joe Ross,San Diego Padres,Washington Nationals,605452,San Diego Padres traded RHP Joe Ross and Player To Be Named Later to Washington Nationals.
Brian Broderick,Los Angeles Angels,Kansas City Royals,518495,Kansas City Royals traded 2B Johnny Giavotella to Los Angeles Angels for RHP Brian Broderick.
Johnny Giavotella,Kansas City Royals,Los Angeles Angels,543213,Kansas City Royals traded 2B Johnny Giavotella to Los Angeles Angels for RHP Brian Broderick.
Max Fried,San Diego Padres,Atlanta Braves,608331,"Atlanta Braves traded LF Justin Upton and RHP Aaron Northcraft to San Diego Padres for 2B Jace Peterson, LHP Max Fried, 3B Dustin Peterson and CF Mallex Smith."
Aaron Northcraft,Atlanta Braves,San Diego Padres,573062,"Atlanta Braves traded LF Justin Upton and RHP Aaron Northcraft to San Diego Padres for 2B Jace Peterson, LHP Max Fried, 3B Dustin Peterson and CF Mallex Smith."
Mallex Smith,San Diego Padres,Atlanta Braves,605480,"Atlanta Braves traded LF Justin Upton and RHP Aaron Northcraft to San Diego Padres for 2B Jace Peterson, LHP Max Fried, 3B Dustin Peterson and CF Mallex Smith."
Dustin Peterson,San Diego Padres,Atlanta Braves,640460,"Atlanta Braves traded LF Justin Upton and RHP Aaron Northcraft to San Diego Padres for 2B Jace Peterson, LHP Max Fried, 3B Dustin Peterson and CF Mallex Smith."
Jace Peterson,San Diego Padres,Atlanta Braves,607054,"Atlanta Braves traded LF Justin Upton and RHP Aaron Northcraft to San Diego Padres for 2B Jace Peterson, LHP Max Fried, 3B Dustin Peterson and CF Mallex Smith."
Justin Upton,Atlanta Braves,San Diego Padres,457708,"Atlanta Braves traded LF Justin Upton and RHP Aaron Northcraft to San Diego Padres for 2B Jace Peterson, LHP Max Fried, 3B Dustin Peterson and CF Mallex Smith."
Jimmy Rollins,Philadelphia Phillies,Los Angeles Dodgers,276519,Philadelphia Phillies traded SS Jimmy Rollins and cash to Los Angeles Dodgers for LHP Tom Windle and RHP Zach Eflin.
Tom Windle,Los Angeles Dodgers,Philadelphia Phillies,592874,Philadelphia Phillies traded SS Jimmy Rollins and cash to Los Angeles Dodgers for LHP Tom Windle and RHP Zach Eflin.
Zach Eflin,Los Angeles Dodgers,Philadelphia Phillies,621107,Philadelphia Phillies traded SS Jimmy Rollins and cash to Los Angeles Dodgers for LHP Tom Windle and RHP Zach Eflin.
Kendry Flores,San Francisco Giants,Miami Marlins,572309,Miami Marlins traded 3B Casey McGehee to San Francisco Giants for RHP Kendry Flores and RHP Luis Castillo.
Luis Castillo,San Francisco Giants,Miami Marlins,622491,Miami Marlins traded 3B Casey McGehee to San Francisco Giants for RHP Kendry Flores and RHP Luis Castillo.
Casey McGehee,Miami Marlins,San Francisco Giants,431171,Miami Marlins traded 3B Casey McGehee to San Francisco Giants for RHP Kendry Flores and RHP Luis Castillo.
Ryan Hanigan,San Diego Padres,Boston Red Sox,452672,San Diego Padres traded C Ryan Hanigan to Boston Red Sox for 3B Will Middlebrooks.
Will Middlebrooks,Boston Red Sox,San Diego Padres,519025,San Diego Padres traded C Ryan Hanigan to Boston Red Sox for 3B Will Middlebrooks.
Shawn Kelley,New York Yankees,San Diego Padres,518875,San Diego Padres traded RHP Johnny Barbato to New York Yankees for RHP Shawn Kelley.
Johnny Barbato,San Diego Padres,New York Yankees,592127,San Diego Padres traded RHP Johnny Barbato to New York Yankees for RHP Shawn Kelley.
Seth Smith,San Diego Padres,Seattle Mariners,452234,Seattle Mariners traded RHP Brandon Maurer to San Diego Padres for LF Seth Smith.
Brandon Maurer,Seattle Mariners,San Diego Padres,543506,Seattle Mariners traded RHP Brandon Maurer to San Diego Padres for LF Seth Smith.
Ben Lively,Cincinnati Reds,Philadelphia Phillies,594902,Philadelphia Phillies traded LF Marlon Byrd and cash to Cincinnati Reds for RHP Ben Lively.
Marlon Byrd,Philadelphia Phillies,Cincinnati Reds,407781,Philadelphia Phillies traded LF Marlon Byrd and cash to Cincinnati Reds for RHP Ben Lively.
